Site,Department,Type,Maint_7days_before,Maint_30days_before,Maint_90days_before,Month,Quarter,DayOfWeek,Target
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,6,2,0,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,6,2,0,1
Cheyenne WY,Cheyenne Plant,Near Miss,0,0,0,6,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,6,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,6,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,6,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,6,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,6,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,6,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,4,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Hazard,0,0,0,5,2,5,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Hazard,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 4,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Plant,Near Miss,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,2,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,3,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,0,1
Cheyenne WY,Production,Near Miss,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Plant,Near Miss,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Plant,Near Miss,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,6,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,3,1,0,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,3,1,6,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,1,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,4,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,3,1,6,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,3,1,2,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,6,1
Cheyenne WY,BEx Manufacturing - Cheyenne *INACTIVE* Do not use from 30 July 2024,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,4,1
Cheyenne WY,PSM - **Inactive - Do not use 16 December 2019**,Near Miss,0,0,0,2,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,6,1
Cheyenne WY,Global Manufacturing  - INACTIVE - Do Not Use 28 Mar 2022,Near Miss,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,4,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,3,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,2,1
Cheyenne WY,Global Manufacturing  - INACTIVE - Do Not Use 28 Mar 2022,Hazard,0,0,0,2,1,4,1
Cheyenne WY,Global Manufacturing  - INACTIVE - Do Not Use 28 Mar 2022,Hazard,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,4,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,1,1,2,1
Cheyenne WY,Finance AG & IC - Inactive do not use,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 4,Near Miss,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,1,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,External {Non-IPL},0,0,0,1,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,3,1
Cheyenne WY,BEx Manufacturing - Cheyenne *INACTIVE* Do not use from 30 July 2024,Hazard,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
